season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct
1982,Bob McAdoo,C,30,LAL,41,0,18.2,3.7,8,0.458,0,0.1,0,3.7,7.9,0.465,0.458,2.2,3.1,0.714,1.1,2.8,3.9,0.8,0.5,0.9,1.2,2.7,9.6,746,14.4,0.509,0.015,0.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,0.5,1,1.5,0.095,-2.3,-0.4,-2.7,-0.1,0,4.87,4.37,0.695
1982,John McCullough,SG,25,PHO,8,0,2.9,1.1,1.6,0.692,0,0,,1.1,1.6,0.692,0.692,0.4,0.6,0.6,0.1,0.4,0.5,0.4,0.3,0,0.4,0.4,2.6,23,30.7,0.691,0,0.385,4.9,14.1,9.6,26.4,4.2,0,16.5,32.6,0.1,0,0.1,0.239,-3,0.6,-2.4,0.1,0,3.45,3.05,0.561
1982,Hank McDowell,PF,22,GSW,30,1,11.2,1.1,2.8,0.405,0,0,,1.1,2.8,0.405,0.405,0.9,1.4,0.659,1.4,2,3.3,0.7,0.2,0.3,0.7,1.7,3.2,335,10.5,0.466,0,0.488,13.1,19.5,16.3,7.3,0.8,1.3,17.1,14.8,0.1,0.3,0.4,0.062,-2.4,-0.6,-2.9,-0.1,0,1.04,0.8,0.549
1982,Jim McElroy,PG,28,ATL,20,17,17.5,2.6,6.3,0.416,0.1,0.3,0.2,2.6,6,0.425,0.42,1.5,1.8,0.806,0.3,0.6,0.9,2,0.4,0.2,1.1,2.2,6.7,349,9.3,0.476,0.04,0.288,1.9,3.6,2.8,17,1.2,0.5,13.5,20.2,0,0.3,0.3,0.036,-2.9,-0.7,-3.6,-0.2,0,0.54,0.81,0.512
1982,Mike McGee,SF,22,LAL,39,0,9,2.1,4.4,0.465,0,0.1,0,2.1,4.3,0.476,0.465,0.8,1.4,0.585,0.9,0.4,1.3,0.4,0.5,0.1,0.9,1.5,4.9,352,11.7,0.489,0.023,0.308,10.9,4.5,7.6,6,2.4,0.5,14.8,25.9,-0.1,0.3,0.2,0.029,-3.4,-1.7,-5.1,-0.3,0,4.87,4.37,0.695
1982,George McGinnis,PF,31,IND,76,4,17.6,1.9,5,0.373,0,0,0,1.9,4.9,0.376,0.373,0.9,2.1,0.453,1.2,4,5.2,2.7,1.3,0.4,1.7,2.6,4.7,1341,11.3,0.395,0.008,0.421,7.4,25.2,16.1,20.7,3.5,1.2,22.6,18,-2.5,2.9,0.4,0.015,-3.6,3,-0.6,0.5,0,-1.87,-1.49,0.427
1982,Kevin McHale,PF,24,BOS,82,33,28.4,5.7,10.7,0.531,0,0,,5.7,10.7,0.531,0.531,2.3,3,0.754,2.3,4.5,6.8,1.1,0.4,2.3,1.7,3.2,13.6,2332,16.9,0.568,0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.4,1.1,1.5,2,0,6.38,6.35,0.768
1982,Kevin McKenna,SG,23,LAL,36,0,6.6,0.8,2.4,0.322,0,0.1,0,0.8,2.4,0.329,0.322,0.3,0.5,0.647,0.5,0.3,0.8,0.4,0.3,0.1,0.6,1.3,1.9,237,2.8,0.355,0.023,0.195,8.6,4.9,6.7,6.8,2,0.4,17.5,19.2,-0.5,0.2,-0.3,-0.069,-6.8,-1.4,-8.2,-0.5,0,4.87,4.37,0.695
1982,Billy McKinney,PG,26,DEN,81,27,24.2,4.6,8.6,0.528,0,0.2,0,4.6,8.4,0.541,0.528,1.7,2.1,0.806,0.4,1.4,1.8,4.2,0.9,0.2,1.4,2.3,10.8,1963,14.4,0.565,0.024,0.243,1.6,6,3.9,21.1,1.5,0.4,12.9,17.2,3.4,-0.1,3.3,0.081,0.5,-1.6,-1.1,0.4,0,0.52,0.13,0.561
1982,Tom McMillen,C,29,ATL,73,23,24.5,4,7.8,0.509,0,0,0.333,4,7.8,0.51,0.51,1.9,2.3,0.824,1.4,3.2,4.6,1.8,0.3,0.3,1.7,2.8,9.9,1792,13.1,0.559,0.005,0.297,6.4,14.8,10.6,11.2,0.7,0.8,16.1,18.7,1.7,2,3.7,0.099,-0.5,-0.1,-0.6,0.6,0,0.54,0.81,0.512
1982,Joe Meriweather,C,28,KCK,18,10,21.1,2.6,5.1,0.516,0,0,,2.6,5.1,0.516,0.516,1.7,2.2,0.775,1.4,3.5,4.9,0.9,0.7,1.2,1.4,3.8,6.9,380,12.2,0.576,0,0.44,7.2,19.1,13,5.7,1.6,3.2,18.7,14.4,0.3,0.5,0.8,0.097,-2.6,1.3,-1.2,0.1,0,-3.1,-3.25,0.366
1982,Mike Mitchell,SF,26,TOT,84,83,36.5,9,17.6,0.51,0,0.1,0,9,17.5,0.512,0.51,2.6,3.6,0.728,2.9,4.1,7,1,0.7,0.5,1.8,3.3,20.5,3063,15.9,0.536,0.005,0.204,8.5,12.4,10.5,4.1,0.9,0.8,8.7,23.2,4.2,1.7,5.9,0.093,0.7,-2.1,-1.4,0.4,0,0,0,0.5
1982,Steve Mix,SF,34,PHI,75,0,16.5,2.7,5.3,0.506,0,0.1,0.25,2.7,5.3,0.509,0.508,1.8,2.3,0.791,1.2,1.8,3,1.2,0.6,0.2,0.9,1.1,7.2,1235,15.8,0.57,0.01,0.431,8.8,11.6,10.3,10.1,1.6,0.8,12.4,18.3,2.3,1.4,3.7,0.144,1.4,-0.4,1,0.9,0,5.73,5.74,0.707
1982,Paul Mokeski,C,25,TOT,67,4,13,1.3,2.9,0.435,0,0,0,1.3,2.8,0.442,0.435,0.7,0.9,0.762,0.9,2.2,3.1,0.5,0.5,0.6,0.8,2.6,3.2,868,8.7,0.489,0.016,0.326,7.2,19.9,13.3,5.1,1.8,2.6,19.9,12.7,-0.2,1,0.8,0.045,-4.5,1.2,-3.3,-0.3,0,0,0,0.5
1982,Sidney Moncrief,SG,24,MIL,80,80,37.3,7,13.3,0.523,0,0.2,0.071,6.9,13.1,0.529,0.524,5.9,7.2,0.817,2.8,3.9,6.7,4.8,1.7,0.3,2.6,2.6,19.8,2980,20.1,0.601,0.013,0.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21,8.9,4.5,13.4,0.216,3.9,0.9,4.8,5.1,0.146,5.48,5.38,0.671
1982,Johnny Moore,PG,23,SAS,79,78,29,3.9,8.4,0.463,0,0.3,0.048,3.9,8.2,0.477,0.464,1.5,2.3,0.67,0.8,2.7,3.5,9.6,2.1,0.2,2.2,3.2,9.4,2294,17,0.496,0.031,0.273,2.9,9.9,6.4,41.5,3.3,0.3,19,16,3.1,2.7,5.8,0.122,1.4,1.2,2.5,2.6,0,2.3,1.79,0.585
1982,Lowes Moore,PG,24,CLE,4,0,17.5,4.8,9.5,0.5,0.3,1.3,0.2,4.5,8.3,0.545,0.513,1.5,2,0.75,0.3,0.8,1,3.8,1.5,0.3,1.3,3.8,11.3,70,21.5,0.542,0.132,0.211,1.5,5.2,3.2,36.4,4.1,0.8,10.7,27.4,0.2,0.1,0.2,0.152,-1.3,1,-0.3,0.1,0,-8.51,-7.77,0.183
1982,Calvin Murphy,PG,33,HOU,64,0,18.8,4.3,10.1,0.427,0,0.3,0.063,4.3,9.9,0.437,0.428,1.6,1.7,0.909,0.3,0.6,1,2.5,0.7,0,1.3,2.2,10.2,1204,13.2,0.47,0.025,0.17,1.8,3.9,2.8,20.6,1.8,0,10.5,26.5,0.7,0.6,1.3,0.051,-1.8,-1.6,-3.4,-0.4,0,-0.04,-0.39,0.561
1982,Larry Nance,PF,22,PHO,80,0,14.8,2.8,5.5,0.521,0,0,0,2.8,5.4,0.522,0.521,0.9,1.5,0.641,1.2,2,3.2,1,0.5,0.9,1.3,2.1,6.6,1186,14.7,0.543,0.002,0.268,9.1,14.6,11.9,10,1.7,3.4,17.6,20.6,0.3,2.1,2.4,0.098,-1.5,1.3,-0.2,0.5,0,3.45,3.05,0.561
1982,Swen Nater,C,32,SDC,21,7,27.4,4.8,8.3,0.577,0,0,1,4.8,8.3,0.575,0.58,2.8,3.8,0.747,2.2,7,9.1,1.4,0.3,0.4,2.3,3,12.5,575,16.4,0.625,0.006,0.451,9.3,31.1,19.9,7.2,0.5,0.9,18.6,18.3,0.9,0.2,1.2,0.098,0.8,-1.5,-0.7,0.2,0,-7.39,-7.05,0.207
1982,Calvin Natt,SF,25,POR,75,71,34.7,6.9,11.9,0.576,0,0.1,0.25,6.8,11.8,0.579,0.577,3.9,5.2,0.75,2.6,5.6,8.2,2,0.8,0.5,1.9,2.3,17.7,2599,19,0.622,0.009,0.438,8.4,17.9,13.2,8,1.1,0.8,11.6,19.1,7,2.3,9.3,0.171,3,-0.7,2.3,2.8,0,0.6,0.39,0.512
1982,Mike Newlin,SG,33,NYK,76,32,19.8,3.8,8.1,0.465,0.1,0.3,0.304,3.7,7.8,0.471,0.471,1.7,1.9,0.857,0.5,0.7,1.2,2.2,0.4,0,1.4,2.6,9.3,1507,11.5,0.519,0.037,0.239,2.7,4.3,3.5,16.1,1.1,0.1,13.3,21.4,1.1,0.4,1.5,0.049,-1.8,-1.8,-3.6,-0.6,0,-2.67,-2.15,0.402
1982,Carl Nicks,SG,23,UTA,80,1,16.5,3.2,6.9,0.454,0,0.1,0,3.2,6.9,0.458,0.454,1.1,1.9,0.567,0.8,1.2,2,1.1,0.8,0.1,1.3,2.3,7.4,1322,10.5,0.474,0.009,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14,21.9,-0.8,0.5,-0.3,-0.01,-3.7,-1.3,-5,-1,0,-5.66,-5.63,0.305
1982,Kurt Nimphius,C,23,DAL,63,27,17.2,2.2,4.7,0.461,0,0,,2.2,4.7,0.461,0.461,1,1.7,0.583,1.5,3.2,4.7,1,0.3,1.3,0.9,3,5.3,1085,12,0.489,0,0.364,9.4,22.1,15.5,7.7,0.8,4.4,14,15.2,0.3,1.2,1.5,0.067,-2.9,0.9,-2,0,0,-4.43,-4.48,0.341
1982,Norm Nixon,PG,26,LAL,82,82,36.9,7.7,15.5,0.493,0,0.1,0.25,7.6,15.4,0.495,0.494,2.2,2.7,0.808,0.5,1.7,2.1,8,1.6,0.1,2.9,3.2,17.6,3024,15.3,0.525,0.009,0.176,1.4,4.8,3.2,27.7,2,0.1,14.8,21.1,4.2,2.4,6.6,0.104,0.2,-1,-0.8,0.9,0,4.87,4.37,0.695
1982,Mike O'Koren,SF,23,NJN,80,32,25.2,4.8,9.7,0.492,0.1,0.3,0.348,4.7,9.4,0.497,0.497,1.7,2.4,0.714,1.4,2.4,3.8,2.4,1,0.2,1.8,2.2,11.4,2018,13.6,0.528,0.03,0.243,6.1,11,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,0.098,-0.2,0.3,0.1,1.1,0,0.68,0.87,0.537
1982,Mark Olberding,PF,25,SAS,68,63,30.9,4.9,10.4,0.472,0,0.2,0.167,4.9,10.2,0.478,0.474,4,5,0.808,1.7,4.7,6.5,3,0.8,0.4,2,3.7,13.8,2098,14.6,0.551,0.017,0.479,6,16.4,11.2,12.4,1.3,0.8,14,18.8,3.1,2,5.1,0.116,-0.1,-0.2,-0.3,0.9,0,2.3,1.79,0.585
1982,Jawann Oldham,C,24,HOU,22,0,5.6,0.6,1.6,0.361,0,0,,0.6,1.6,0.361,0.361,0.4,0.6,0.571,0.3,0.8,1.1,0.1,0.1,0.5,0.3,1.3,1.5,124,6.5,0.403,0,0.389,6,15.7,10.7,3.1,0.8,4.6,12.5,15.9,-0.1,0.1,0,0.008,-5.6,0.3,-5.3,-0.1,0,-0.04,-0.39,0.561
1982,Louis Orr,SF,23,IND,80,41,24.4,4.5,9,0.497,0,0.1,0.125,4.5,8.9,0.501,0.497,2.5,3.2,0.799,1.6,2.6,4.1,1.7,0.7,0.3,1.7,2.3,11.5,1951,14.9,0.553,0.011,0.353,6.9,11.6,9.2,10.5,1.4,0.8,14.2,20.7,2.1,2.1,4.3,0.105,0.2,-0.4,-0.3,0.9,0,-1.87,-1.49,0.427
1982,Tom Owens,PF,32,IND,74,40,21.6,4,8.6,0.47,0,0,0.5,4,8.6,0.47,0.471,2.4,3.1,0.801,1.9,3.1,5,1.7,0.6,0.5,1.9,3.5,10.5,1599,14.9,0.53,0.003,0.355,9.4,16,12.6,12.2,1.2,1.3,15.7,22.7,1.1,2.1,3.2,0.095,-1.3,-0.1,-1.4,0.3,0,-1.87,-1.49,0.427
1982,Robert Parish,C,28,BOS,80,78,31.7,8.4,15.4,0.542,0,0,,8.4,15.4,0.542,0.542,3.2,4.4,0.71,3.6,7.2,10.8,1.8,0.9,2.4,2.8,3.3,19.9,2534,22.6,0.571,0,0.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5,5.1,10,0.19,2.6,1.2,3.8,3.7,0.19,6.38,6.35,0.768
1982,Sonny Parker,SF,26,GSW,71,0,12.7,1.6,3.5,0.473,0,0,,1.6,3.5,0.473,0.473,0.7,1,0.667,1,1.5,2.5,1.3,0.5,0.2,0.7,1.4,3.9,899,12.6,0.506,0,0.294,8.7,12.8,10.7,12.5,2.1,0.7,15.6,14.7,0.8,0.9,1.6,0.088,-0.3,0.7,0.4,0.6,0,1.04,0.8,0.549
1982,Billy Paultz,C,33,HOU,65,3,12.4,1.4,3.5,0.394,0,0,,1.4,3.5,0.394,0.394,0.5,1,0.523,0.8,1.9,2.8,0.6,0.2,0.3,0.7,1.5,3.3,807,7.7,0.416,0,0.288,7.1,17.9,12.3,6.6,0.9,1.5,15,15.2,-0.6,0.7,0.1,0.007,-4.1,-0.4,-4.5,-0.5,0,-0.04,-0.39,0.561
1982,Jim Paxson,SG,24,POR,82,82,33.6,8.1,15.3,0.526,0.1,0.4,0.229,8,14.9,0.535,0.529,2.7,3.5,0.767,0.9,1.8,2.7,3.4,1.6,0.1,1.8,1.9,18.9,2756,18,0.561,0.028,0.228,3.1,5.9,4.5,14.8,2.2,0.2,9.4,22.8,5.6,1.8,7.5,0.13,1.7,-0.3,1.5,2.4,0,0.6,0.39,0.512
1982,Sam Pellom,PF,30,ATL,69,4,15,1.7,3.6,0.454,0,0,0,1.7,3.6,0.456,0.454,0.9,1.1,0.772,1.3,2,3.3,0.4,0.4,0.7,0.8,2.4,4.2,1037,10.3,0.506,0.004,0.315,9.8,15.2,12.5,3.9,1.4,2.8,16.6,14.3,0.2,1.6,1.8,0.083,-2.9,1,-2,0,0,0.54,0.81,0.512
1982,Roger Phegley,SG,25,TOT,81,9,14.6,2.9,6.3,0.46,0.1,0.4,0.161,2.8,5.9,0.479,0.464,1,1.3,0.78,0.8,1.1,1.9,1.4,0.4,0.1,0.8,1.9,6.9,1183,13,0.501,0.061,0.215,5.5,8.9,7.1,13.7,1.4,0.4,10.6,21.2,1,0.6,1.6,0.063,-1.2,-1,-2.2,-0.1,0,0,0,0.5
1982,Ben Poquette,PF,26,UTA,82,56,20.7,2.7,5.2,0.514,0,0.1,0.3,2.6,5.1,0.519,0.518,1.2,1.5,0.808,1.4,3.6,5,1.1,0.6,0.8,0.8,2.9,6.6,1698,13.1,0.562,0.023,0.28,7.3,18.9,13,6.9,1.4,2.1,12.6,13,2.2,1.2,3.4,0.096,-0.8,0.1,-0.7,0.6,0,-5.66,-5.63,0.305
1982,Mark Radford,SG,22,SEA,43,0,8.6,1.3,2.3,0.54,0,0.1,0.667,1.2,2.3,0.536,0.55,0.8,1.6,0.507,0.3,0.4,0.7,1.3,0.4,0,1,1.5,3.4,369,10.3,0.556,0.03,0.69,4,4.5,4.3,20.9,2.1,0.3,24.4,19.4,-0.1,0.5,0.4,0.052,-3.2,0.2,-3,-0.1,0,4.13,3.69,0.634
1982,Ed Rains,SF,25,SAS,49,15,13,1.6,3.6,0.435,0,0,0,1.6,3.6,0.44,0.435,0.8,1.3,0.594,0.8,0.9,1.6,0.8,0.4,0,0.5,1.5,3.9,637,8.2,0.468,0.011,0.362,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,0.2,0.4,0.6,0.043,-2.9,-0.8,-3.8,-0.3,0,2.3,1.79,0.585
1982,Kurt Rambis,PF,23,LAL,64,43,17.7,1.8,3.6,0.518,0,0,0,1.8,3.5,0.52,0.518,0.9,1.8,0.504,1.8,3.6,5.4,0.9,0.9,1.2,1.2,2.6,4.6,1131,12.8,0.528,0.004,0.513,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,0.3,2.1,2.3,0.1,-2,1.9,-0.1,0.5,0,4.87,4.37,0.695
1982,Kelvin Ransey,PG,23,POR,78,68,31,6.5,14,0.46,0,0.5,0.079,6.4,13.6,0.474,0.462,3.1,4.1,0.761,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1,2418,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,0.073,1.2,-1.8,-0.6,0.9,0,0.6,0.39,0.512
1982,James Ray,PF,24,DEN,40,4,6.6,1.3,2.9,0.44,0,0,1,1.3,2.9,0.435,0.444,0.5,0.9,0.583,0.5,1.2,1.6,0.7,0.3,0.4,0.9,1.5,3.1,262,10.2,0.47,0.009,0.31,7.6,18.7,13.3,12.3,1.7,3.1,21.9,24.5,-0.5,0.2,-0.3,-0.051,-5.3,-0.4,-5.7,-0.3,0,0.52,0.13,0.561
1982,Robert Reid,SF,26,HOU,77,75,37.8,5.7,12.4,0.456,0,0.1,0.1,5.7,12.3,0.46,0.457,2.1,2.8,0.748,2.3,4.4,6.6,4.1,1.5,0.6,2,3.9,13.4,2913,13.3,0.492,0.01,0.223,6.4,13.2,9.7,14.7,1.9,0.9,13,17,2.5,2.7,5.2,0.086,-0.5,0.6,0.1,1.6,0,-0.04,-0.39,0.561
1982,Kevin Restani,PF,30,TOT,47,0,10.3,0.7,1.9,0.364,0,0,0,0.7,1.8,0.372,0.364,0.2,0.3,0.625,0.8,1.6,2.4,0.5,0.2,0.2,0.4,1.2,1.6,483,6.4,0.389,0.023,0.182,8.6,17.4,12.9,5.6,1.1,1.3,17.4,9.7,-0.3,0.3,0,0.005,-3.4,-0.2,-3.6,-0.2,0,0,0,0.5
1982,Clint Richardson,SG,25,PHI,77,0,13.5,1.8,4,0.452,0,0,1,1.8,4,0.448,0.455,0.9,1.1,0.784,0.7,0.8,1.5,1.4,0.5,0.1,1,1.4,4.6,1040,9.8,0.503,0.006,0.284,6.2,6.5,6.4,13.5,1.7,0.5,18.5,17.1,0.1,1,1,0.048,-2.2,-0.6,-2.8,-0.2,0,5.73,5.74,0.707
1982,Micheal Ray Richardson,PG,26,NYK,82,79,37.1,7.5,16.4,0.461,0.2,1.2,0.188,7.3,15.1,0.483,0.468,2.6,3.7,0.7,2.2,4.7,6.9,7,2.6,0.5,3.5,3.9,17.9,3044,17.7,0.498,0.075,0.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,1.6,3.8,5.5,0.086,1.3,1.4,2.7,3.6,0,-2.67,-2.15,0.402
1982,Rick Robey,C,26,BOS,80,4,14.8,2.3,4.7,0.493,0,0,0,2.3,4.7,0.496,0.493,1.1,2,0.535,1.4,2.3,3.7,0.9,0.3,0.2,1.2,2.3,5.7,1186,11,0.511,0.005,0.419,10.9,16.4,13.7,7.5,1.1,0.6,17.2,18.1,0.3,1.6,1.9,0.076,-2.5,-0.3,-2.7,-0.2,0,6.38,6.35,0.768
1982,Cliff Robinson,PF,21,TOT,68,59,32,7.6,16.8,0.453,0,0.1,0,7.6,16.8,0.455,0.453,3.3,4.6,0.709,2.6,6.4,9,1.8,1.3,1.5,2.2,3.3,18.5,2175,18.3,0.491,0.003,0.274,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,0.7,2.8,3.5,0.077,0.3,-0.2,0.1,1.1,0,0,0,0.5
1982,Jackie Robinson,SF,26,CHI,3,0,9.7,1,3,0.333,0,0,,1,3,0.333,0.333,1.3,1.3,1,1,0,1,0,0,0,0.3,0.3,3.3,29,8,0.465,0,0.444,12.3,0,5.9,0,0,0,8.5,17,0,0,0,0.037,-3.5,-0.8,-4.3,0,0,-2.02,-1.57,0.415
1982,Truck Robinson,PF,30,PHO,74,72,37.1,7.8,15.2,0.513,0,0,1,7.8,15.2,0.513,0.514,3.4,5,0.687,2.7,7,9.7,2.4,0.6,0.4,2.7,2.9,19.1,2745,16.1,0.548,0.001,0.329,8.4,20.4,14.5,9.7,0.7,0.6,13.5,22.4,2.9,4,6.9,0.121,0.4,-1,-0.6,1,0,3.45,3.05,0.561
1982,Bill Robinzine,PF,29,UTA,56,9,11.6,2.3,5.3,0.446,0,0,,2.3,5.3,0.446,0.446,1.1,1.3,0.813,1,1.6,2.6,0.9,0.7,0.1,1.5,2.8,5.8,651,11.3,0.494,0,0.255,9.1,14.8,11.9,10.3,2.6,0.4,20.2,25.2,-0.7,0.5,-0.2,-0.013,-4.9,-1.1,-6,-0.7,0,-5.66,-5.63,0.305
1982,Dave Robisch,C,32,DEN,12,0,21.4,4,8.8,0.453,0,0,,4,8.8,0.453,0.453,4,4.6,0.873,1.2,4.1,5.3,2.7,0.3,0.3,1.1,2.4,12,257,17.9,0.553,0,0.519,6,19.9,13.1,15.2,0.5,0.8,9.1,21.2,0.7,0.1,0.7,0.139,1.2,-1.2,0,0.2,0,0.52,0.13,0.561
1982,John Roche,SG,32,DEN,39,2,12.8,1.7,3.8,0.453,0.6,1.3,0.442,1.2,2.5,0.459,0.53,0.7,1,0.737,0.1,0.5,0.6,2.3,0.4,0.1,0.7,1,4.8,501,11.8,0.561,0.347,0.253,0.9,4,2.5,20.5,1.3,0.2,14.8,14.8,0.7,-0.1,0.6,0.061,0.8,-2.2,-1.4,0.1,0,0.52,0.13,0.561
1982,Tree Rollins,C,26,ATL,79,39,25.5,2.6,4.4,0.584,0,0,,2.6,4.4,0.584,0.584,1,1.6,0.612,2.1,5.6,7.7,0.7,0.4,2.8,1,3.6,6.1,2018,14.7,0.6,0,0.373,9.4,24.9,17.1,4.1,0.9,6.8,16.4,10.4,2.2,4.2,6.4,0.153,-0.8,3.4,2.6,2.3,0,0.54,0.81,0.512
1982,Lorenzo Romar,PG,23,GSW,79,11,15.9,2.6,5.1,0.504,0,0.2,0.2,2.5,4.9,0.515,0.507,1,1.2,0.823,0.2,1.1,1.2,2.9,0.8,0.2,1.1,1.3,6.2,1259,14.6,0.548,0.037,0.238,1,7.6,4.2,23.6,2.3,0.6,16.7,17.1,1.6,1,2.7,0.101,0.1,0.3,0.4,0.8,0,1.04,0.8,0.549
1982,Dan Roundfield,PF,28,ATL,61,58,36.3,7,14.9,0.466,0,0.1,0.2,6.9,14.8,0.467,0.466,4.7,6.1,0.76,3.7,8.1,11.8,2.7,1,1.5,3,3.4,18.6,2217,19.5,0.527,0.005,0.412,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,2.4,4.1,6.5,0.141,1.6,0.7,2.3,2.4,0.02,0.54,0.81,0.512
1982,Jeff Ruland,C,23,WSB,82,0,27,5.1,9.1,0.561,0,0,0.333,5.1,9.1,0.562,0.561,4.2,5.5,0.752,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4,2214,18.8,0.623,0.004,0.607,12.7,24.7,18.8,9.1,1,1.5,20,22.4,3.7,4.1,7.8,0.17,0.6,0.7,1.3,1.9,0,0.88,1.06,0.524
1982,Campy Russell,SF,30,NYK,77,63,30.6,5.3,11.1,0.478,0.3,0.7,0.439,5,10.4,0.481,0.492,3,3.8,0.776,1.1,1.9,3.1,3.7,1,0.2,2.5,2.9,13.9,2358,13.3,0.543,0.066,0.343,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,2,1.2,3.2,0.066,-0.2,-1,-1.2,0.5,0,-2.67,-2.15,0.402
1982,DeWayne Scales,PF,23,NYK,3,0,8,0.3,1.7,0.2,0,0,,0.3,1.7,0.2,0.2,0.3,0.7,0.5,0.7,1,1.7,0,0.3,0.3,0.7,1,1,24,1,0.255,0,0.4,9.4,14.6,11.9,0,2,2.4,25.4,13.5,-0.1,0,-0.1,-0.116,-4.7,-0.2,-4.9,0,0,-2.67,-2.15,0.402
1982,Danny Schayes,C,22,UTA,82,20,19.8,3.1,6.4,0.481,0,0,0,3.1,6.4,0.482,0.481,1.7,2.3,0.757,1.6,3.6,5.2,1.8,0.6,0.9,1.8,3.6,7.9,1623,13.2,0.532,0.002,0.353,8.5,20,14.1,11.6,1.3,2.4,20,18.7,0.4,1.3,1.7,0.05,-2.4,0.1,-2.3,-0.1,0,-5.66,-5.63,0.305
1982,Alvin Scott,SF,26,PHO,81,38,21.5,2.3,4.7,0.497,0,0,0,2.3,4.7,0.5,0.497,1.3,1.8,0.73,1.2,2.4,3.6,1.8,0.7,0.9,1.2,2.1,6,1740,11.7,0.546,0.005,0.389,6.3,12.2,9.4,11,1.6,2.3,18,12.9,1.2,2.7,3.8,0.106,-0.9,1.6,0.7,1.2,0,3.45,3.05,0.561
1982,Craig Shelton,SF,24,ATL,4,0,5.3,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,0.3,0.5,0.5,0.3,0.5,0.8,0,0.3,0,0,0.8,1.3,21,5.8,0.363,0,0.333,5.4,10.8,8.1,0,2.4,0,0,14.2,0,0,0,0.034,-4.4,0,-4.4,0,0,0.54,0.81,0.512
1982,Lonnie Shelton,PF,26,SEA,81,81,32.9,6.3,12.9,0.486,0,0.1,0,6.3,12.8,0.489,0.486,2.3,3,0.783,2,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9,2667,14.2,0.523,0.008,0.229,6.8,13.7,10.4,13.6,1.8,0.9,14.7,21,1.6,4.3,5.8,0.105,-0.8,0.6,-0.2,1.2,0,4.13,3.69,0.634
1982,Purvis Short,SF,24,GSW,76,8,23.4,6,12.3,0.488,0.1,0.4,0.214,5.9,11.9,0.496,0.491,2.3,2.9,0.801,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4,1782,18.8,0.53,0.03,0.236,7.4,8.9,8.1,17.6,1.7,0.3,10.6,26.1,3.7,1.3,5,0.135,2.1,-0.6,1.5,1.6,0,1.04,0.8,0.549
1982,Jerry Sichting,PG,25,IND,51,0,15.7,1.8,3.8,0.469,0,0.2,0.111,1.8,3.6,0.486,0.472,0.6,0.7,0.763,0.3,0.8,1.1,2.3,0.6,0,0.8,1.2,4.2,800,10.2,0.503,0.046,0.196,1.9,5.7,3.7,20.1,2,0.1,16.6,13.2,0.3,0.8,1.1,0.064,-2.6,0.4,-2.1,0,0,-1.87,-1.49,0.427
1982,Jack Sikma,C,26,SEA,82,82,37.2,7.1,14.8,0.479,0,0.2,0.154,7.1,14.6,0.483,0.48,5.5,6.4,0.855,2.7,9.9,12.7,3.4,1.2,1.3,2.6,3.3,19.6,3049,20.6,0.559,0.011,0.432,8.2,28,18.5,13.1,1.6,1.9,12.9,22.5,5.9,6.7,12.6,0.199,2.2,1.7,3.9,4.5,0.048,4.13,3.69,0.634
